source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Euronews'}",,Sweden closes probe into Nord Stream pipelines explosion,Swedish officials say the results of their investigation so far mean they do not have jurisdiction in the case.,https://www.euronews.com/2024/02/07/sweden-closes-probe-into-nord-stream-pipelines-explosion,https://static.euronews.com/articles/stories/08/22/35/96/1200x675_cmsv2_684e60e2-8e6c-5eea-a99d-7c2cbbe22ac2-8223596.jpg,2024-02-07T12:36:55Z,"Swedish officials say the results of their investigation so far mean they do not have jurisdiction in the case.
 Sweden has decided to close its investigation into the explosions on the underwater N… [+3249 chars]"
"{'id': None, 'name': 'Euronews'}",,'If I die it's my choice': Finland's volunteer soldiers on Ukraine's front line,"This is the story of Hobbit and Mariachi, two Finns who volunteered to fight in Ukraine, where the brutal Russian invasion strikes a chord close to home.",https://www.euronews.com/2024/02/07/if-i-die-its-my-choice-finlands-volunteer-soldiers-on-ukraines-front-line,https://static.euronews.com/articles/stories/08/21/97/42/1200x675_cmsv2_5c9e0bf5-1766-5d57-a1bb-1b4e680576cb-8219742.jpg,2024-02-07T05:00:09Z,"This is the story of Hobbit and Mariachi, two Finns who volunteered to fight in Ukraine, where the brutal Russian invasion strikes a chord close to home. 
 It's March 2022. 
Russian forces have bes… [+11292 chars]"
"{'id': None, 'name': 'Euronews'}",,"President of Azerbaijan sweeps election, according to exit polls","Exit polls show president achieving 93.9% support, rising to nearly 100% in Karabakh.",https://www.euronews.com/2024/02/07/president-of-azerbaijan-sweeps-election-according-to-exit-polls,https://static.euronews.com/articles/stories/08/22/50/94/1200x675_cmsv2_bca25a3a-5011-522c-b2db-8d3cbb587299-8225094.jpg,2024-02-07T16:38:14Z,"Exit polls show president achieving 93.9% support, rising to nearly 100% in Karabakh.
 Azerbaijan's President Ilham Aliyev is set to win a towering victory in his country's election, according to ex… [+1811 chars]"
"{'id': None, 'name': 'Theregister.com'}",Connor Jones,Iran's cyber operations in Israel a potential prelude to US election interference,"Tactics are more sophisticated and supported in greater numbers Iran's anti-Israel cyber operations are providing a window into the techniques the country may deploy in the run-up to the 2024 US Presidential elections, Microsoft says.…",https://www.theregister.com/2024/02/07/irans_cyber_operations_in_israel/,https://regmedia.co.uk/2018/12/21/shutterstock_us_iran.jpg,2024-02-07T16:30:07Z,"Iran's anti-Israel cyber operations are providing a window into the techniques the country may deploy in the run-up to the 2024 US Presidential elections, Microsoft says.
An analysis of Iran's activ… [+7637 chars]"
"{'id': None, 'name': 'Daily Beast'}",Justin Baragona,"Tucker Makes It Official: Yep, I’m Interviewing Putin","Ian Maule/Getty
After days of fevered anticipation among his far-right fanbase and Russian media reveling over his recent arrival in Moscow, former Fox News host Tucker Carlson finally put to rest the speculation and made it official on Tuesday: he is indeed…",https://www.thedailybeast.com/tucker-carlson-makes-it-official-yep-im-interviewing-putin,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_2514,w_4470,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707250274/GettyImages-1805125616_rmsupj",2024-02-06T20:21:29Z,"After days of fevered anticipation among his far-right fanbase and Russian media reveling over his recent arrival in Moscow, former Fox News host Tucker Carlson finally put to rest the speculation an… [+3124 chars]"
"{'id': None, 'name': 'Daily Beast'}",Dan Ladden-Hall,Anti-War Putin Opponent Banned From Russia’s Election,"Maxim Shemetov/Reuters
A Russian politician critical of Vladimir Putin’s war in Ukraine has been banned from running in Russia’s presidential elections in March.Russia’s Central Election Commission on Thursday said it had found issues with more than 9,000 si…",https://www.thedailybeast.com/anti-war-putin-opponent-boris-nadezhdin-banned-from-russias-election,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_3765,w_6694,x_0,y_518/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707393780/2024-02-08T095057Z_995606272_RC29Y5AQOGE0_RTRMADP_3_RUSSIA-ELECTION-NADEZHDIN_dq4d0o",2024-02-08T12:12:50Z,"A Russian politician critical of Vladimir Putins war in Ukraine has been banned from running in Russias presidential elections in March.
Russias Central Election Commission on Thursday said it had f… [+1102 chars]"
"{'id': None, 'name': 'Daily Beast'}",Emil Filtenborg,"Reporter Shot in Ukraine: No, Tucker. That’s Not How You Cover the War","Photo Illustration by Elizabeth Brockway/The Daily Beast/Getty
Three days into Russia’s full-scale invasion of Ukraine, I was bleeding out on a muddy lawn in front of a small salmon-colored house in Akhtyrka, north eastern Ukraine. I had been shot four times…",https://www.thedailybeast.com/reporter-shot-in-ukraine-no-tucker-thats-not-how-you-cover-the-war,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707411000/240207-putins-war-hero_pq6wgx",2024-02-08T17:01:01Z,"Three days into Russias full-scale invasion of Ukraine, I was bleeding out on a muddy lawn in front of a small salmon-colored house in Akhtyrka, north eastern Ukraine. I had been shot four times, two… [+5289 chars]"
"{'id': None, 'name': 'Daily Beast'}",David Rothkopf,"MAGA Republicans’ Foreign Policy Is Trump First, America Last","Photo Illustration by Luis G. Rendon/The Daily Beast/Getty
Don’t let the incompetence of the Republican Party distract you from the profound damage they are doing to our country.The MAGA movement may be bad at winning elections. They may be terrible at gover…",https://www.thedailybeast.com/maga-republicans-foreign-policy-is-trump-first-america-last,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707328151/020824-trump-hero_w5ozs1",2024-02-07T18:25:20Z,"Dont let the incompetence of the Republican Party distract you from the profound damage they are doing to our country.
The MAGA movement may be bad at winning elections. They may be terrible at gove… [+8547 chars]"
"{'id': None, 'name': 'Daily Beast'}",Klara Vlahčević Lisinski,Courtney Love’s Bandmate Flew to Help on Ukraine’s Front Line,"Photo Illustration by Thomas Levinson/The Daily Beast/Getty/Lisa Roberts
SLAVYANSK, Ukraine—It was the heavy metal scene that first drew former rockstar Lisa Roberts to Ukraine.She’d rubbed shoulders with the West Coast grunge icons of the ’90s as a founding…",https://www.thedailybeast.com/courtney-loves-hole-bandmate-lisa-roberts-flew-to-help-on-ukraines-frontline,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707178454/240205-lisa-roberts-hole-tease_q7mfdu",2024-02-06T09:49:30Z,"SLAVYANSK, UkraineIt was the heavy metal scene that first drew former rockstar Lisa Roberts to Ukraine.
Shed rubbed shoulders with the West Coast grunge icons of the 90s as a founding member of the … [+8227 chars]"
"{'id': None, 'name': 'Consequence.net'}",Paolo Ragusa,Founding Hole Member Lisa Roberts Moved to Ukraine to Help on the Front Lines,"The former Hole bassist flew out to Ukraine after learning her friends in the country's heavy metal community were in dire need of assistance.
Founding Hole Member Lisa Roberts Moved to Ukraine to Help on the Front Lines
Paolo Ragusa",https://consequence.net/2024/02/lisa-roberts-hole-ukraine/,https://consequence.net/wp-content/uploads/2024/02/Lisa-Roberts-of-Hole.jpeg,2024-02-06T20:53:34Z,"Lisa Roberts, who co-founded the band Hole with Courtney Love and Eric Erlandson in 1989, packed her bags and relocated to Ukraine at the outbreak of the country’s war with Russia.
Erlandson’s move … [+1573 chars]"
"{'id': None, 'name': 'Crooksandliars.com'}",Susie Madrak,Putin Infomercial With Asset Tucker Carlson To Run Tonight,"Tucker Carlson is not that stupid. He's just craven, and will do or say anything to increase his own power. That's why he gravitates toward fascists! So naturally, he's in Russia right now to interview Vladimir Putin. Via Politico:
The conservative provocateu…",https://crooksandliars.com/2024/02/putin-infomercial-asset-tucker-carlson-run,https://crooksandliars.com/files/embeds/2024/02/59063.jpg,2024-02-07T13:32:03Z,"Tucker Carlson is not that stupid. He's just craven, and will do or say anything to increase his own power. That's why he gravitates toward fascists! So naturally, he's in Russia right now to intervi… [+2825 chars]"
"{'id': None, 'name': 'Los Angeles Times'}",Rory Finnin,Opinion: My Ukrainian friend risked all for values House Speaker Mike Johnson only claims to hold dear,"Republicans blocking aid to Ukraine should consider the bravery of advocate Maksym Butkevych, who was captured by Russia after joining his country's defense.",https://www.latimes.com/opinion/story/2024-02-06/house-speaker-mike-johnson-republicans-ukraine-aid-maksym-butkevych,https://ca-times.brightspotcdn.com/dims4/default/ef02fa1/2147483647/strip/true/crop/4896x2570+0+347/resize/1200x630!/quality/75/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fae%2F15%2F2961ef264f47b08e797dd8bb688c%2Fhttps-delivery-gettyimages.com%2Fdownloads%2F1237655212,2024-02-06T11:30:39Z,"I wonder whether my friend Maksym Butkevych knows the name of House Speaker Mike Johnson.
Maksym
 is a defender of Ukraine and prisoner of war who has been held by Russian forces since 2022. There … [+4081 chars]"
"{'id': 'nbc-news', 'name': 'NBC News'}",David Ingram,Ukraine creates a branch of its armed forces specific to drone warfare,"Ukraine has added a branch to its armed forces dedicated to drones, a sign of the growing importance of unmanned aerial vehicles to modern warfare.",https://www.nbcnews.com/news/world/ukraine-creates-branch-armed-forces-specific-drone-warfare-rcna137634,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2023-08/230824-zelenskyy-mb-1405-f5ad22.jpg",2024-02-07T02:08:30Z,"Ukraine has added a branch to its armed forces dedicated to drones, a sign of the growing importance of unmanned aerial vehicles to modern warfare. 
Ukraines President Volodymyr Zelenskyy announced … [+3146 chars]"
"{'id': 'nbc-news', 'name': 'NBC News'}",Daniel Arkin,'Betrayal': Ukrainian Americans distressed over stalled military aid for Zelenskyy’s fight against Putin,"In interviews with NBC News this week, Ukrainian Americans across the U.S. expressed their deep dismay with Congress’ repeated failure to authorize a new round of military assistance to Kyiv.",https://www.nbcnews.com/news/ukrainian-americans-distressed-stalled-military-aid-zelenskyys-fight-p-rcna137720,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-02/240207-ukraine-support-us-ch-1409-ede757.jpg",2024-02-08T12:05:46Z,"Irene Komarynsky, a retired obstetrician and gynecologist who lives in Connecticut, vividly remembers the groundswell of support for Ukraine after Russias brutal invasion of the country in February 2… [+7201 chars]"
"{'id': 'nbc-news', 'name': 'NBC News'}",Elizabeth Robinson,Supreme Court to consider Trump ballot issue and U.S. kills militia commander: Morning Rundown,Supreme Court hears Trump argument to stay on Colorado ballot. A major gastro illness outbreak on a luxury cruise ship. U.S. kills Iraq militia commander.,https://www.nbcnews.com/news/trump-scotus-ballot-us-drone-strike-iraq-morning-rundown-rcna137844,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-02/240208-iraq-mb-0906-267dd3.jpg",2024-02-08T12:07:57Z,The Supreme Court hears Donald Trumps argument to stay on the Colorado ballot. A failed border security bill exposes Mitch McConnells waning influence. And fast-food lovers bemoan steep prices for a … [+11172 chars]
"{'id': None, 'name': 'CleanTechnica'}",Jake Richardson,"The War In Ukraine, Fossil Fuels, & Petro-Dictators","There are many reasons the use of fossil fuels cannot be continued. One is climate change caused by excessive greenhouse ... [continued]
The post The War In Ukraine, Fossil Fuels, & Petro-Dictators appeared first on CleanTechnica.",https://cleantechnica.com/2024/02/07/the-war-in-ukraine-fossil-fuels-petro-dictators/,https://cleantechnica.com/wp-content/uploads/2024/02/Ukraine-Green-Recovery-Conference-in-Berlin-Oct22-scaled.jpg,2024-02-07T15:48:07Z,"Sign up for daily news updates from CleanTechnica on email. Or follow us on Google News!
There are many reasons the use of fossil fuels cannot be continued. One is climate change caused by excessive… [+11869 chars]"
"{'id': None, 'name': 'Vanity Fair'}",Caleb Ecarma,Why the Kremlin Opened Its Doors to Tucker Carlson,The former Fox News host has spent nearly the past two years defending Vladimir Putin and souring Republican support for Ukraine.,https://www.vanityfair.com/news/why-kremlin-opened-doors-to-tucker-carlson,"https://media.vanityfair.com/photos/65c3d2057892b6c51ae43150/16:9/w_1280,c_limit/vf0224-carlson-putin.jpg",2024-02-07T23:16:52Z,"Tucker Carlson finally has his white whale. On Tuesday, the former Fox News host announced that hed soon be recording an interview with Russian president Vladimir Putin in Moscow. The interview is th… [+3420 chars]"
"{'id': None, 'name': 'Juancole.com'}",Tom Engelhardt,A Trumpian Bacchanalia in 2024?,"( Tomdispatch.com ) - I was born on July 20, 1944, almost two years after Joe Biden arrived on this planet and almost a year before You Know Who, like me, landed in New York City. The United States was then nearing the end of the second global war of that cen…",https://www.juancole.com/2024/02/trumpian-bacchanalia-2024.html,https://media.juancole.com/images/2023/04/Screen-Shot-2022-08-04-at-12.34.28-PM.png,2024-02-08T05:02:27Z,"( Tomdispatch.com ) – I was born on July 20, 1944, almost two years after Joe Biden arrived on this planet and almost a year before You Know Who, like me, landed in New York City. The United States w… [+12954 chars]"
